customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.InternetService,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.Contract,account.PaperlessBilling,account.PaymentMethod,account.Charges.Monthly,account.Charges.Total,Cuentas_Diarias
4983-CCWMC,0,Male,0,0,0,3,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,69.6,207.4,2.2879684418145954
4983-CLMLV,0,Female,0,1,0,52,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Credit card (automatic),102.7,5138.1,3.376068376068376
4986-MXSFP,0,Female,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.0,40.9,0.6574621959237343
4987-GQWPO,0,Male,0,0,0,17,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),25.1,382.8,0.8251150558842867
4988-IQIGL,1,Male,1,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.35,75.35,2.476988823142669
4989-LIXVT,0,Male,1,0,0,68,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,95.9,6503.2,3.1525312294543064
4990-ALDGW,0,Male,0,0,0,57,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.75,1118.8,0.6821170282708744
4992-LTJNE,0,Male,0,1,1,72,1,1,DSL,1,0,0,0,0,0,Two year,0,Bank transfer (automatic),55.3,3983.6,1.8178829717291254
4993-JCRGJ,0,Male,0,0,0,26,1,1,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Mailed check,84.3,2281.6,2.77120315581854
4994-OBRSZ,0,Male,0,0,1,14,1,0,DSL,1,1,1,1,0,1,Two year,0,Bank transfer (automatic),76.1,1054.8,2.501643655489809
4998-IKFSE,0,Female,0,0,0,30,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Electronic check,100.45,3096.9,3.302103879026956
4999-IEZLT,0,Male,0,0,0,66,0,0,DSL,0,0,0,1,0,0,One year,0,Credit card (automatic),29.45,1983.15,0.9681130834976988
5002-GCQFH,0,Male,0,1,0,49,1,1,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),93.85,4733.1,3.0851413543721233
5003-OKNNK,0,Female,0,1,1,15,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),20.35,335.95,0.6689677843523998
5003-XZWWO,0,Male,0,1,0,71,1,1,DSL,0,1,1,1,1,1,Two year,0,Credit card (automatic),84.2,5956.85,2.767915844838922
5006-MXVRN,0,Female,0,0,0,39,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.7,762.45,0.680473372781065
5010-IPEAQ,0,Female,0,1,1,67,0,0,DSL,1,1,1,1,1,0,Two year,0,Credit card (automatic),54.2,3623.95,1.78172255095332
5012-YSPJJ,0,Male,0,1,1,31,1,0,DSL,0,0,1,1,0,0,Month-to-month,0,Mailed check,54.35,1647.0,1.786653517422748
5013-SBUIH,1,Female,0,0,0,50,1,1,Fiber optic,1,1,0,1,1,1,Two year,1,Electronic check,109.65,5551.15,3.6045364891518736
5014-GSOUQ,0,Male,0,0,0,13,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.95,243.65,0.655818540433925
5014-WUQMG,0,Male,0,1,1,47,1,0,Fiber optic,1,1,1,0,0,1,One year,1,Electronic check,96.1,4391.45,3.1591058514135435
5016-ETTFF,1,Male,0,0,0,10,0,0,DSL,0,0,1,0,0,0,Month-to-month,0,Mailed check,29.5,255.25,0.9697567389875081
5016-IBERQ,0,Male,0,1,0,23,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,0,Electronic check,84.25,1968.1,2.769559500328731
5016-LIPDW,0,Male,0,1,1,57,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.4,1061.6,0.6377383300460223
5018-GWURO,0,Female,0,1,0,56,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),85.6,4902.8,2.8139381985535827
5018-HEKFO,0,Female,0,0,0,10,1,1,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,24.5,270.15,0.8053911900065746
5018-LXQQG,0,Female,0,1,1,30,1,0,DSL,1,0,0,1,0,1,Month-to-month,0,Bank transfer (automatic),66.3,1923.5,2.1794871794871793
5019-GQVCR,0,Male,1,0,0,43,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,84.85,3645.6,2.7892833662064427
5020-ZSTTY,1,Female,1,0,0,54,1,1,DSL,1,1,0,1,1,1,One year,0,Bank transfer (automatic),82.45,4350.1,2.710387902695595
5022-JNQEQ,0,Female,0,1,1,9,1,0,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Electronic check,75.85,647.5,2.4934253780407625
5022-KVDQT,0,Male,0,0,0,27,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,81.3,2272.8,2.67258382642998
5025-GOOKI,0,Female,0,0,0,20,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),18.9,347.65,0.621301775147929
5027-QPKTE,1,Male,0,1,0,7,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.35,451.1,2.2797501643655487
5027-XWQHA,1,Male,0,0,0,6,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,44.75,270.95,1.4710716633793557
5027-YOCXN,0,Male,0,1,1,51,1,1,Fiber optic,1,1,0,1,1,1,One year,0,Credit card (automatic),110.05,5686.4,3.6176857330703482
5028-GZLDO,1,Male,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),70.7,140.7,2.324128862590401
5028-HTLJB,1,Male,1,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.05,20.05,0.6591058514135437
5032-MIYKT,0,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.7,70.7,2.324128862590401
5032-USPKF,0,Female,0,0,0,38,1,1,DSL,1,1,1,0,1,1,One year,0,Bank transfer (automatic),84.1,3187.65,2.7646285338593026
5035-BVCXS,0,Male,0,0,0,11,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Mailed check,75.9,866.4,2.495069033530572
5035-PGZXH,0,Female,0,0,0,56,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,106.8,5914.4,3.5108481262327413
5038-ETMLM,0,Female,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),113.65,8182.75,3.7360289283366206
5039-LZRQT,0,Female,0,0,0,13,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.2,273.25,0.6640368178829716
5043-TRZWM,0,Female,0,0,0,1,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Electronic check,75.55,75.55,2.483563445101906
5044-LRQAQ,0,Female,0,1,0,7,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),69.2,477.55,2.2748191978961207
5044-XDPYX,0,Female,0,1,0,51,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,25.5,1281.25,0.8382642998027613
5046-NUHWD,0,Female,1,1,0,29,0,0,DSL,1,0,1,0,0,1,Month-to-month,1,Electronic check,45.0,1228.65,1.4792899408284024
5047-LHVLY,1,Male,1,0,1,1,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,Mailed check,50.15,50.15,1.6485864562787638
5049-GLYVG,1,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.6,20.6,0.6771860618014465
5049-MUBWG,0,Male,0,0,0,26,1,0,DSL,1,0,0,1,1,1,One year,0,Bank transfer (automatic),75.0,1908.35,2.4654832347140037
5052-PNLOS,1,Male,0,0,0,3,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),105.35,323.25,3.4631821170282704
5054-IEXZT,1,Male,0,0,1,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,75.35,75.35,2.476988823142669
5055-BRMNE,0,Female,0,1,1,67,1,1,Fiber optic,1,0,0,1,1,1,Two year,0,Credit card (automatic),106.7,7009.5,3.507560815253123
5055-MGMGF,0,Female,0,1,0,65,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Electronic check,105.05,6914.95,3.4533201840894145
5056-FIMPT,0,Female,0,0,1,43,1,0,Fiber optic,1,1,0,1,1,1,One year,1,Credit card (automatic),106.0,4532.3,3.484549638395792
5057-LCOUI,1,Female,0,0,0,39,0,0,DSL,0,0,1,0,1,1,Month-to-month,1,Electronic check,50.75,2011.4,1.668310322156476
5057-RKGLH,0,Female,0,1,1,9,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.35,191.1,0.6689677843523998
5060-TQUQN,0,Male,0,1,1,30,1,1,Fiber optic,0,1,0,1,0,0,Month-to-month,1,Bank transfer (automatic),83.55,2570.2,2.7465483234714
5061-PBXFW,0,Female,0,1,1,32,1,0,DSL,1,1,0,1,0,0,Month-to-month,0,Bank transfer (automatic),61.4,1864.65,2.0184089414858644
5062-CJJKH,0,Male,0,1,1,25,1,0,DSL,0,1,1,0,0,0,One year,0,Mailed check,53.65,1355.45,1.7636423405654174
5063-IUOKK,0,Male,0,0,0,13,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.75,265.75,0.6492439184746877
5066-GFJMM,0,Female,0,1,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.9,45.75,0.6541748849441156
5067-DGXLL,0,Male,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.25,36.8,0.665680473372781
5067-WJEUN,0,Male,0,1,1,67,1,0,DSL,1,1,0,0,0,0,Two year,1,Bank transfer (automatic),54.2,3838.2,1.78172255095332
5067-XJQFU,0,Male,1,1,1,66,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Electronic check,108.45,7076.35,3.56508875739645
5071-FBJFS,0,Female,0,1,1,4,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,50.3,217.1,1.6535174227481917
5073-RZGBK,0,Female,0,1,1,50,1,1,DSL,1,1,1,1,0,1,One year,1,Bank transfer (automatic),80.05,4042.2,2.6314924391847465
5073-WXOYN,1,Female,0,0,0,60,0,0,DSL,0,1,0,0,1,1,Month-to-month,1,Electronic check,50.8,3027.4,1.669953977646285
5074-FBGHB,0,Male,0,0,0,64,1,1,Fiber optic,0,0,1,1,1,1,One year,1,Credit card (automatic),104.65,6889.8,3.4401709401709404
5075-JSDKI,0,Female,0,0,0,59,1,1,No,0,0,0,0,0,0,Two year,0,Electronic check,24.45,1493.1,0.8037475345167652
5076-YVXCM,0,Male,0,0,0,51,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Bank transfer (automatic),83.4,4149.45,2.7416173570019726
5077-DXTCG,1,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.3,45.3,1.4891518737672582
5081-NWSUP,0,Female,0,0,0,10,1,0,DSL,0,1,0,1,0,1,One year,0,Mailed check,64.9,685.55,2.133464825772518
5084-OOVCJ,0,Female,0,1,1,17,1,0,DSL,1,0,0,1,0,0,Month-to-month,1,Credit card (automatic),55.35,920.5,1.8195266272189348
5087-SUURX,1,Female,0,1,0,18,0,0,DSL,0,0,1,0,1,0,Month-to-month,1,Electronic check,39.05,669.85,1.2836949375410913
5088-QZLRL,0,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,20.65,20.65,0.6788297172912556
5089-IFSDP,1,Female,0,1,0,58,1,1,Fiber optic,1,1,1,0,1,1,Two year,1,Bank transfer (automatic),109.45,6144.55,3.597961867192636
5090-EMGTC,0,Female,0,1,0,59,1,0,Fiber optic,0,1,0,1,1,1,Two year,1,Mailed check,100.05,6034.85,3.288954635108481
5091-HFAZW,0,Female,0,0,0,2,1,0,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Electronic check,91.15,168.5,2.9963839579224194
5092-STPKP,0,Female,0,0,0,24,1,0,DSL,1,0,0,1,0,0,Month-to-month,0,Credit card (automatic),56.35,1381.2,1.8523997370151215
5093-FEGLU,0,Female,0,1,0,47,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.65,921.55,0.645956607495069
5095-AESKG,1,Female,0,1,0,3,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Credit card (automatic),91.5,242.95,3.007889546351085
5095-ETBRJ,0,Female,0,1,0,55,1,0,DSL,1,1,0,1,0,0,Two year,0,Mailed check,56.8,3112.05,1.8671926364234055
5099-BAILX,1,Male,1,1,1,43,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Bank transfer (automatic),110.75,4687.9,3.640696909927679
5103-MHMHY,1,Female,0,0,1,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.95,45.95,1.5105193951347797
5108-ADXWO,1,Male,0,0,0,11,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,73.5,791.75,2.4161735700197235
5110-CHOPY,0,Female,0,0,0,60,0,0,DSL,1,0,1,0,1,1,Two year,0,Electronic check,53.6,3237.05,1.7619986850756082
5115-GZDEL,0,Male,0,0,1,72,0,0,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),67.2,4671.7,2.2090729783037477
5115-SQAAU,0,Female,0,1,1,69,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),25.6,1673.4,0.84155161078238
5117-IFGPS,0,Male,1,1,0,29,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.3,2357.75,2.77120315581854
5117-ZSMHQ,0,Female,0,1,1,71,1,1,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),89.9,6342.7,2.955292570677186
5118-MUEYH,0,Female,0,1,0,48,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Credit card (automatic),105.1,5083.55,3.4549638395792237
5119-KEPFY,0,Male,0,1,0,36,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),95.0,3440.25,3.122945430637738
5119-NZPTV,0,Male,1,1,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,70.1,141.65,2.3044049967126887
5120-ZBLAI,0,Female,0,1,0,50,1,1,DSL,0,0,1,0,1,1,One year,0,Bank transfer (automatic),75.7,3876.2,2.4884944115713346
5122-CYFXA,0,Female,0,0,0,3,1,0,DSL,0,1,0,1,1,1,Month-to-month,1,Electronic check,75.3,244.1,2.47534516765286
5124-EOGYE,0,Male,0,0,0,31,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.45,638.55,0.6722550953320183
5125-CNDSP,0,Male,0,0,1,63,0,0,DSL,1,1,0,1,0,0,One year,1,Bank transfer (automatic),40.6,2588.95,1.3346482577251808
5126-RCXYW,0,Male,0,1,1,54,0,0,DSL,0,0,1,1,0,1,Two year,0,Credit card (automatic),46.0,2424.05,1.5121630506245891
5127-BZENZ,0,Female,0,1,1,56,1,1,DSL,1,0,0,0,1,0,One year,0,Bank transfer (automatic),65.2,3512.15,2.1433267587113742
5129-HHMZC,0,Female,0,1,0,43,1,1,DSL,1,1,0,1,1,1,Two year,0,Credit card (automatic),86.45,3574.5,2.841880341880342
5129-JLPIS,0,Male,0,0,0,25,1,0,Fiber optic,1,0,1,1,1,1,Month-to-month,1,Electronic check,105.5,2686.05,3.4681130834976988
5130-IEKQT,1,Male,1,0,0,25,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Mailed check,105.95,2655.25,3.482905982905983
5130-YPIRV,0,Female,0,1,0,62,1,0,DSL,1,1,1,0,1,0,Two year,1,Credit card (automatic),72.0,4284.2,2.3668639053254434
5131-PONJI,0,Male,0,1,1,49,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Credit card (automatic),90.4,4494.65,2.9717291255752794
5133-POWUA,0,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.8,45.8,1.5055884286653516
5133-VRSAB,0,Male,0,0,0,8,0,0,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,29.35,216.45,0.9648257725180802
5134-IKDAY,1,Female,0,1,1,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.8,69.8,2.294543063773833
5135-GRQJV,0,Male,1,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Mailed check,114.5,8331.95,3.763971071663379
5135-RDDQL,0,Female,0,1,1,63,1,0,DSL,1,0,0,0,0,0,Two year,1,Bank transfer (automatic),50.65,3221.25,1.6650230111768571
5136-GFPMB,0,Male,0,0,0,54,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,0,Credit card (automatic),89.4,4869.5,2.9388560157790926
5136-KCKGI,1,Female,0,1,1,33,1,1,Fiber optic,1,0,1,0,1,1,One year,1,Mailed check,103.7,3467.0,3.408941485864563
5136-RGMZO,0,Male,0,0,0,31,1,1,DSL,0,1,0,1,1,0,Month-to-month,1,Electronic check,71.05,2168.15,2.3356344510190663
5138-WVKYJ,1,Male,0,0,0,10,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,0,Electronic check,98.55,1008.55,3.2396449704142007
5140-FOMCQ,0,Female,0,1,0,59,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Credit card (automatic),109.15,6557.75,3.5880999342537803
5141-ZUVBH,0,Female,0,0,1,9,1,0,Fiber optic,1,0,1,1,0,1,Month-to-month,0,Bank transfer (automatic),93.0,870.25,3.0571992110453645
5143-EGQFK,1,Female,1,0,0,10,0,0,DSL,0,0,0,1,0,0,Month-to-month,1,Electronic check,29.65,291.4,0.9746877054569362
5143-WMWOG,1,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,19.95,19.95,0.655818540433925
5144-PQCDZ,0,Male,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.95,59.25,0.655818540433925
5144-TVGLP,0,Male,1,0,0,38,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,94.75,3653.0,3.1147271531886913
5146-CBVOE,0,Female,0,0,0,16,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),75.1,1212.85,2.4687705456936224
5146-YYFRZ,0,Male,0,0,0,67,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.95,1311.75,0.655818540433925
5148-HKFIR,0,Female,0,0,0,20,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.7,406.95,0.6476002629848783
5148-ORICT,0,Female,0,1,0,64,1,0,DSL,1,1,1,1,0,1,Two year,1,Mailed check,74.35,4759.55,2.4441157133464824
5149-CUZUJ,0,Male,0,1,1,28,1,0,Fiber optic,0,1,1,1,1,0,One year,0,Bank transfer (automatic),92.9,2768.35,3.053911900065746
5149-QYTTU,0,Female,0,1,1,71,1,1,Fiber optic,1,1,1,1,0,0,One year,1,Credit card (automatic),95.15,6770.85,3.1278763971071664
5149-TGWDZ,0,Female,0,0,0,21,1,0,Fiber optic,0,1,1,1,1,1,One year,1,Mailed check,104.55,2239.4,3.436883629191321
5150-ITWWB,0,Male,1,0,0,3,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.85,335.75,3.11801446416831
5150-LJNSR,0,Male,0,1,1,31,1,1,Fiber optic,1,0,1,0,1,0,One year,0,Bank transfer (automatic),98.05,3082.1,3.2232084155161074
5151-HQRDG,0,Male,0,1,0,37,1,1,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,55.05,2030.75,1.8096646942800787
5153-LXKDT,0,Male,0,1,1,68,1,1,Fiber optic,1,1,1,0,1,1,Two year,1,Electronic check,110.2,7467.5,3.622616699539776
5153-RTHKF,0,Female,0,0,0,34,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,85.35,2896.6,2.805719921104536
5154-VEKBL,1,Female,0,0,0,9,0,0,DSL,1,0,1,1,1,1,Month-to-month,0,Mailed check,58.5,539.85,1.923076923076923
5155-AZQPB,0,Female,0,1,1,28,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,49.9,1410.25,1.640368178829717
5156-UMKOW,0,Female,0,0,1,3,0,0,DSL,0,1,0,0,0,0,Month-to-month,0,Mailed check,29.65,90.05,0.9746877054569362
5158-RIVOP,0,Female,0,1,1,11,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.9,202.3,0.6870479947403023
5159-YFPKQ,1,Female,0,0,0,2,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,75.8,160.75,2.491781722550953
5160-UXJED,0,Male,0,0,1,17,1,0,DSL,0,0,0,0,0,0,One year,0,Mailed check,44.6,681.4,1.4661406969099275
5161-UBZXI,0,Male,0,1,1,69,1,0,Fiber optic,1,1,0,1,1,1,Two year,1,Credit card (automatic),106.35,7261.75,3.496055226824457
5161-XEUVX,0,Male,0,1,0,37,1,1,Fiber optic,0,0,1,1,1,0,Two year,0,Mailed check,94.3,3460.95,3.0999342537804075
5167-GBFRE,1,Male,1,0,0,4,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),25.2,102.5,0.8284023668639052
5167-ZFFMM,1,Male,0,0,0,1,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Credit card (automatic),90.85,90.85,2.986522024983563
5168-MQQCA,0,Female,0,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Bank transfer (automatic),108.5,8003.8,3.566732412886259
5168-MSWXT,0,Male,0,1,1,8,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,94.75,759.55,3.1147271531886913
5170-PTRKA,0,Female,0,1,1,49,0,0,DSL,1,0,0,1,0,0,One year,1,Credit card (automatic),35.8,1782.0,1.1768573307034844
5171-EPLKN,0,Male,0,0,0,27,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.85,470.0,0.6525312294543064
5172-MIGPM,0,Male,0,0,0,4,1,1,DSL,0,0,0,1,0,1,Month-to-month,0,Mailed check,65.55,237.2,2.1548323471400392
5172-RKOCB,0,Male,0,1,0,72,1,1,Fiber optic,1,1,0,1,1,1,Two year,1,Credit card (automatic),108.95,7875.0,3.5815253122945427
5173-WXOQV,0,Male,0,1,0,2,1,0,DSL,0,1,0,1,0,1,Month-to-month,1,Mailed check,64.2,143.65,2.1104536489151875
5173-ZXXXL,0,Male,0,0,0,2,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.95,47.7,0.655818540433925
5174-ITUMV,0,Male,0,1,1,67,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,105.4,6989.45,3.46482577251808
5174-RNGBH,1,Female,0,0,0,9,1,0,DSL,0,1,0,1,1,0,Month-to-month,0,Mailed check,66.25,620.55,2.17784352399737
5175-AOBHI,1,Female,0,0,0,4,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,46.0,193.6,1.5121630506245891
5175-WLYXL,0,Male,0,0,0,22,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Mailed check,78.85,1600.25,2.5920447074293227
5176-LDKUH,0,Female,0,0,0,48,1,0,Fiber optic,0,1,0,0,0,0,One year,0,Electronic check,75.15,3772.65,2.470414201183432
5176-LMJXE,0,Female,0,0,0,47,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,20.55,945.7,0.6755424063116371
5176-OLSKT,0,Female,0,1,0,66,1,1,DSL,1,1,1,0,0,0,Two year,0,Bank transfer (automatic),66.9,4370.25,2.1992110453648914
5177-RVZNU,0,Female,0,0,1,37,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.3,755.4,0.6673241288625904
5178-LMXOP,1,Male,1,1,0,1,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.1,95.1,3.1262327416173568
5180-UCIIQ,1,Male,1,1,1,22,0,0,DSL,1,0,0,0,0,1,Month-to-month,0,Mailed check,40.05,880.2,1.3165680473372778
5181-OABFK,0,Female,0,1,1,56,1,0,DSL,1,1,1,0,0,0,Two year,1,Credit card (automatic),61.3,3346.8,2.0151216305062456
5183-KLYEM,0,Female,0,0,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),112.75,8192.6,3.706443129520052
5183-SNMJQ,0,Male,0,0,0,10,1,0,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Credit card (automatic),95.1,865.1,3.1262327416173568
5186-EJEGL,0,Male,0,0,0,9,1,0,DSL,1,0,1,1,1,0,Month-to-month,1,Mailed check,69.5,653.25,2.284681130834977
5186-PEIZU,0,Female,0,0,0,35,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.25,617.65,0.6328073635765943
5186-SAMNZ,1,Male,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),69.5,69.5,2.284681130834977
5188-HGMLP,0,Male,1,1,0,54,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),74.0,3919.15,2.432610124917817
5192-EBGOV,1,Female,1,0,0,1,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,85.7,85.7,2.817225509533202
5193-QLVZB,0,Male,0,0,0,63,1,1,Fiber optic,0,1,1,0,1,1,Two year,1,Bank transfer (automatic),104.75,6536.5,3.4434582511505587
5195-KPUNQ,0,Female,1,0,0,53,1,0,Fiber optic,1,1,0,1,0,1,One year,1,Mailed check,96.75,5206.55,3.180473372781065
5196-SGOAK,1,Female,0,0,0,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,75.7,75.7,2.4884944115713346
5196-WPYOW,0,Male,0,1,1,67,1,0,DSL,1,1,0,1,0,0,One year,0,Mailed check,60.05,3994.05,1.9740302432610124
5197-LQXXH,0,Female,0,1,0,71,1,1,DSL,0,1,1,1,1,1,Two year,1,Credit card (automatic),83.3,5894.5,2.7383300460223534
5197-PYEPU,0,Female,0,1,1,42,1,1,Fiber optic,1,1,0,0,1,0,One year,1,Credit card (automatic),94.45,3923.8,3.1048652202498355
5197-YPYBZ,0,Female,0,1,1,12,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.25,274.7,0.8300460223537146
5198-EFNBM,0,Male,1,1,0,57,1,0,Fiber optic,0,1,1,0,1,0,One year,1,Electronic check,90.65,5199.8,2.979947403024326
5198-HQAEN,0,Male,0,1,1,35,1,0,Fiber optic,0,1,0,1,1,0,One year,1,Electronic check,89.7,3165.6,2.9487179487179485
5199-FPUSP,0,Male,0,0,1,33,0,0,DSL,1,0,0,1,0,0,One year,0,Credit card (automatic),34.05,1113.95,1.1193293885601576
5201-CBWYG,0,Male,0,1,1,62,1,1,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),24.8,1476.25,0.8152531229454306
5201-FRKKS,0,Male,0,0,0,25,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),74.3,1952.25,2.442472057856673
5201-USSQZ,0,Female,0,1,0,26,1,0,Fiber optic,0,0,0,1,0,1,Month-to-month,0,Credit card (automatic),85.9,2196.45,2.823800131492439
5202-IVJNU,1,Female,0,0,1,39,0,0,DSL,0,0,1,0,0,0,Month-to-month,0,Credit card (automatic),30.1,1131.3,0.9894806048652203
